shot_id,caption,stt_text,audio_tags,start_time,end_time
shot_814,"화면 중앙에 다혜가 정면을 응시하고 있다.
그녀의 입술은 살짝 삐죽 나와 있으며, 얼굴은 따뜻한 조명을 받고 있다.
배경은 전반적으로 어둡고, 오른쪽으로는 흐릿하게 책장으로 보이는 사물이 보인다.
화면 왼쪽에는 어두운 그림자 속에 다른 한 인물의 실루엣이 어렴풋이 나타나 있다.",다혜야 응? 나 잘 어울려? 뭘까? 잘 어울리냐고 여기 왜 어디 갈게? 밑에 가야 돼 그럼 나랑 놀자 그냥 나랑 놀자 내려가야 돼 저 썰렁한 사람들하고 뭐하게 그냥 나랑 놀면 안 돼? 저 사람들이 아니라 더 밑에 우와 오빠 이게 뭐야?,"Music, Animal",01:46:32.060,01:46:35.522
shot_815,"한 남성이 화면 중앙에서 옆모습을 보이며 서 있다.
그는 오른쪽을 향하고 있으며, 짧은 검은색 머리카락과 앞머리가 돋보인다.
연한 회색 계열의 셔츠를 입고 있으며, 배경은 어둡고 흐릿하게 처리되어 있다.
왼쪽에서 은은한 주황색 불빛이 비추고 있으며, 전체적으로 어두운 실내 공간으로 보인다.",잘 어울리냐고 여기 왜 어디가게? 밑에가야돼 그냥 나랑 놀자 내려봐야돼 저 설렁한 사람들하고 뭐하게 그냥 나랑 놀면 안돼 저 사람들이 아니라 더 밑에 우와 오빠 이게 뭐야? 아유 진짜 우리가 이나이에게 뭐하는건지,"Speech, Fowl",01:46:35.522,01:46:38.567
shot_816,"다혜는 한 남성의 허리를 감싸 안고 있으며, 남성은 고개를 숙여 검은색 더플백 안을 들여다보고 있다. 한 남성은 양손을 더플백 안으로 넣고 무언가를 만지고 있는 모습이다. 이들은 실내의 한 공간에 서 있으며, 뒤편으로는 침대, 책장, 그리고 옷이 걸린 옷걸이가 보인다. 앞쪽 테이블 위에는 검은색 더플백이 놓여 있고, 그 옆에는 펜이 꽂힌 작은 나무 상자가 보인다.",. 왜? 어디 가게? 밑에 가야돼 그냥 나랑 놀자 내려가야돼 저 썰렁한 사람들하고 뭐하게 그냥 나랑 놀면 안돼 저 사람들이 아니라 더 밑에 우와 오빠 이게 뭐야? 아유 진짜 우리가 이 나이에게 뭐하는건지 참 진짜 민망하네 정말 죄송합니다 김사님 애교 엄마 등살에 나름 어쩔수가 없네요 근데 핵심은 뭐 간단해요 좀 있다가 제시카 선생님이 다성이 생일키 들고 행진 비슷한거 할거에요 그때 우리가 짜잔 하고 나타나가지고,"Zipper (clothing), Speech",01:46:38.567,01:47:04.342
shot_817,"화면 중앙에는 햇빛을 받아 밝게 빛나는 푸른 잔디와 덤불이 넓게 펼쳐져 있습니다. 일부 나뭇잎 위로는 작은 물방울들이 흩뿌려져 있습니다. 잔디 뒤편으로는 현대적인 디자인의 어두운색 건물이 보이며, 건물 유리창에는 주변 풍경이 반사되어 비치고 있습니다. 건물 앞쪽, 덤불 너머로는 검은 옷을 입은 한 사람의 모습과 분홍색 풍선으로 보이는 둥근 물체가 부분적으로 보입니다.",. . . . . . . . . . . . . . . . . . . . . . . . .,"Speech, Animal",01:47:04.342,01:47:09.890
shot_818,"화려한 깃털 장식이 달린 모자를 쓴 두 사람이 서로를 마주 보고 있다. 동익은 옆모습으로 입을 약간 벌린 채 다른 사람을 바라보고 있다. 동익의 맞은편에는 한 사람이 머리 장식과 어깨 부분이 보이며, 깃털 장식이 달린 모자를 쓰고 있다. 배경으로는 어두운 녹색의 나무와 식물들이 흐릿하게 보인다.","왜 어디 가게? 밑에 가야 돼. 그냥 나랑 놀자. 내려가야 돼. 저 썰렁한 사람들하고 뭐하게? 그냥 나랑 놀면 안 돼? 저 사람들이 아니라 더 밑에... 우와. 오빠, 이게 뭐야? 아유, 진짜 우리가 이 나이에게 뭐 하는 건지 참. 진짜 민망하네. 정말 죄송합니다, 김 의사님. 애교 엄마 등산에 나름 어쩔 수가 없네요. 그런데 핵심은 간단해요. 좀 있다가 제시카 선생님이 다성이 생일 케이크를 들고 행진 비슷한 거 할 거예요. 그때 우리가 짜잔 하고 나타나서 제시카 선생님을 습격하는 겁니다. 인대 한도끼리 막 휘두르면서. 아, 예. 그 순간 정의에 인대한 다성이 짜잔 등장.","Speech, Animal",01:47:09.890,01:47:28.033
shot_819,"동익이 화려한 깃털과 구슬로 장식된 머리 장식과 의상을 착용한 채 옆을 바라보고 있습니다. 그의 입은 살짝 벌어져 있고 턱에는 짧은 수염이 보입니다. 동익의 오른쪽 어깨 근처에는 깃털 장식과 함께 도끼 형태의 물체가 놓여 있습니다. 배경으로는 푸른 식물들이 흐릿하게 보이며, 화면 왼쪽 앞쪽에는 붉은색 깃털 장식을 한 다른 인물 또는 물체가 초점이 맞지 않은 채 일부 나타나 있습니다.","아유, 진짜. 우리가 이 나이에게 뭐 하는 건지 참. 진짜 민망하네, 예. 정말 죄송합니다, 김 수장님. 애기 엄마 등산을 해. 어쩔 수가 없네. 그런데 핵심은 간단해요. 좀 있다가 제시카 선생님이 다성이 생일 케이크 들고서 행진 비슷한 거 할 거예요. 그때 우리가 짜장 하고 나타나서 제시카 선생님을 습격하는 겁니다. 그 순간 정의에 인대한 다승이가 짜잔 등장해가지고 도끼로 반격. 전투 벌어지고 결국 다승이가 케이크 여신 제시크를 구출. 와 박수. 뭐 이런 거예요. 유치하죠.","Speech, Animal",01:47:28.033,01:47:32.495
shot_820,"기택이 눈을 감은 채 정면을 향하고 있다.
그는 붉은색 바탕에 다양한 색상의 구슬과 흰색 X자 무늬가 장식된 머리띠를 착용하고 있다.
머리 뒤편으로는 옅은 색의 상의와 함께 풍성한 깃털 장식의 모자가 보인다.
오른쪽 배경은 초점이 흐려진 채 어둡게 처리되어 있다.","진짜 민망하네. 정말 죄송합니다, 김 의사님. 애교 엄마 등살에 나름 이렇게 어쩔 수가 없네요. 근데 핵심은 뭐 간단해요. 좀 있다가 제시카 선생님이 그 다송이 생일 티에 들고서 행진 비슷한 거 할 거예요. 그때 우리가 짜잔 하고 나타나가지고 제시카 선생님을 습격하는 겁니다. 이 인대한 도끼 막 휘두르면서. 아, 예. 그 순간 정의의 인대한 다송이가 짜잔 등장해가지고 도끼로 반격. 이렇게 전투 벌어지고. 결국 다송이가 개큐 여신 자식을 구출. 와, 박수. 뭐 이런 거예요. 유치하죠. 사모님이 원래 이벤트, 서프라이즈 뭐 이런 거 좋아하시나 봐요. 예.","Speech, Male speech, man speaking",01:47:32.495,01:47:36.416
shot_821,"동익은 깃털과 구슬로 장식된 화려한 머리 장식을 착용하고 있다. 그의 얼굴은 찡그려져 있고, 눈을 가늘게 뜨고 입술을 내밀고 있다. 배경에는 흐릿한 초록색 식물들이 보이며, 화면 왼쪽에는 다른 깃털 장식의 일부가 흐릿하게 나타난다.",,"Speech, Inside, small room",01:47:36.416,01:47:47.344
shot_822,"기택이 머리에 깃털과 구슬로 화려하게 장식된 머리띠를 쓰고 있다. 붉은색 바탕의 머리띠에는 다양한 색상의 구슬과 흰색 'X'자 문양이 새겨져 있으며, 옆으로는 길고 다채로운 깃털 장식이 늘어져 있다. 그는 연한 초록색 상의를 입고 있으며, 시선은 아래쪽을 향하고 있다. 배경에는 흐릿한 초록빛 식물들이 보여 자연적인 환경임을 알 수 있다.","아, 예. 그 순간 정의에 인대한 다승이가 짜잔 등장해서 도끼로 반격. 전투 벌어지고. 결국 다승이가 개귀요신 자식을 구출, 와, 박수. 막 이런 거예요. 유치하죠. 사모님이 원래 이벤트, 서프라이즈 뭐 이런 거 좋아하시나 봐요? 예, 그런 편이죠. 그런데 이번 생에 더 유난히 신경 쓰네, 저 사람은. 애 많이 쓰시네요, 대표님도.","Speech, Speech synthesizer",01:47:47.344,01:47:53.099
shot_823,"독이 화면 중앙에 측면을 향하고 있다. 그는 짙은 색 띠에 깃털과 구슬 장식이 더해진 화려한 머리 장식을 착용하고 있다. 옅은 베이지색 상의를 입고 있으며, 어깨 부분에는 밝은색 털 장식이 보인다. 배경에는 초록색 나뭇잎들이 흐릿하게 펼쳐져 있다.","그래서 토끼로 반격, 전투 벌어지고 결국 다승이가 개큐 여신 자식을 구출 와아악 박수! 뭐 이런거에요 유치하죠 사모님이 원래 이벤트, 서프라이즈 뭐 이런거 좋아하시나봐요 예예 그런 편이죠 근데 이번 생에 터무나 신경쓰네 저 사람은 애 많이 쓰시네요 대표님도","Speech, Animal",01:47:53.099,01:47:58.229
shot_824,"기택이 깃털과 구슬 장식이 달린 화려한 머리 장식을 착용한 채 정면이 아닌 아래쪽을 향해 시선을 두고 있다. 그는 옅은 색 셔츠를 입고 있으며, 머리 장식 아래로 목 주변에 털 장식이 보인다. 배경은 초록색 나뭇잎들이 흐릿하게 보이는 야외 공간으로 추정된다. 화면 오른쪽에는 또 다른 형태가 흐릿하게 비쳐 있다.","사모님이 원래 이벤트, 서프라이즈 뭐 이런 거 좋아하시나 봐요? 네, 그런 편이죠. 근데 이번 생에 더 유난히 신경 쓰네, 저 사람은. 애 많이 쓰시네요, 대표님도. 하긴 뭐 어쩝니까, 사랑하시는데.","Speech, Male speech, man speaking",01:47:58.229,01:48:02.150
shot_825,"동익의 상반신이 화면 오른쪽에 위치하며, 그는 정면을 응시하고 있다.
그는 검은색 띠와 깃털, 구슬 등으로 장식된 헤드드레스를 착용하고 있다.
어깨에는 털이 달린 것으로 보이는 밝은색 상의를 입고 있으며, 배경에는 초록색 식물들이 흐릿하게 보인다.
화면 왼쪽 전경에는 흐릿한 깃털 장식이 일부 나타나 있다.","그런 편이죠. 네. 근데 이번 생에는 더 유난히 신경 쓰네, 저 사람은. 애 많이 쓰시네요, 대표님도. 하긴 뭐 어쩝니까, 사랑하시는데. 김 기사님. 어차피 오늘 금요일인 거죠, 이게?","Speech, Animal",01:48:02.150,01:48:03.610
shot_826,"기택이 정교한 깃털과 구슬 장식이 있는 머리 장식을 쓰고 상체를 화면에 담고 있다. 그는 연녹색 계열의 옷을 입고 있으며, 머리에는 붉은색 천을 바탕으로 다채로운 구슬 문양과 여러 크기의 깃털이 부착되어 있다. 배경은 흐릿한 초록색 식물들로 이루어져 야외 공간임을 짐작하게 한다. 기택은 약간 왼쪽을 향해 시선을 두고 있다.","애 많이 쓰시네요, 대표님도. 하긴 뭐 어쩝니까, 사랑하시는데. 김 기자님. 어차피 오늘 근무인 거죠, 이게?","Speech, Animal",01:48:03.610,01:48:07.781
shot_827,"깃털과 구슬 장식이 달린 머리띠를 착용한 동익이 다른 사람을 응시하고 있다. 그는 오른손을 이마 쪽에 올려 머리띠를 만지고 있는 모습이다. 동익은 옅은 갈색 털 장식 코트를 입고 있으며, 그의 머리띠는 짙은 녹색과 검은색 깃털들로 장식되어 있다. 배경에는 흐릿한 초록색 식물들이 보여 야외 장면임을 알 수 있다.",하긴 뭐 어쩝니까 사랑하시는데 김기사님 어차피 오늘 군무인거죠 이게 그냥 뭐 이게 일의 연장이라고 생각하시고 네?,"Speech, Music",01:48:07.781,01:48:19.000
shot_828,"기택이 깃털과 구슬로 장식된 화려한 머리 장식을 착용하고 있다. 그는 얼굴을 약간 돌려 화면 오른쪽을 바라보고 있으며, 연녹색 계열의 상의를 입고 있다. 머리 장식은 짙은 갈색 띠 위에 다채로운 색상의 구슬 패턴과 깃털이 촘촘히 배열되어 있으며, 옆으로는 길게 늘어진 작은 깃털 장식들이 보인다. 배경은 흐릿하게 처리되어 초록색 식물들이 일부 감지된다.",하긴 뭐 어쩝니까 사랑하시는데 김기사님 어차피 오늘 근무인 거죠 이게 그냥 뭐 이게 일의 연장이라고 생각하시고 네?,"Music, Musical instrument",01:48:19.000,01:48:21.461
shot_829,"동익이 깃털과 구슬로 장식된 복잡한 머리띠를 착용하고 화면 중앙에 위치해 있다.
그는 입을 살짝 벌린 채 눈을 크게 뜨고 왼쪽을 향해 시선을 보내고 있다.
화면 왼쪽에는 비슷한 깃털 장식의 머리띠를 한 다른 인물의 모습이 흐릿하게 보인다.
배경에는 초록색 식물들이 흐릿하게 펼쳐져 있어 야외에 있는 장면임을 알 수 있다.","김기사님 어차피 오늘 군무인고죠? 이게. 그냥 이게 일의 연장이라고 생각하시고, 예? 네.","Speech, Music",01:48:21.461,01:48:26.507
shot_830,"화면 중앙에는 깃털과 다채로운 구슬 장식이 있는 머리 장식을 착용한 기택의 상반신이 클로즈업되어 있다. 그는 얼굴을 약간 아래로 향한 채 오른쪽을 응시하고 있다. 기택은 연한 색상의 상의를 입고 있으며, 어깨 부분에는 풍성한 털 장식이 보인다. 배경은 흐릿하지만 초록색 나뭇잎들이 보여 야외의 자연스러운 공간임을 알 수 있다.",그냥 뭐 이게 일의 연장이라고 생각하시고. 네? 아니 근데 아빠는 뭐 계획 어쩌고 하더라. 아니다 그냥 내가 내려가 볼게. 잠깐만 안 그래도 이거 챙긴 거니까 갖고 가. 배고플 거 아니야 아들. 그치. 일단 먹고.,"Music, Speech",01:48:26.507,01:48:31.888
shot_831,"현대적인 주방에서 두 명의 셰프 복장을 한 남성들이 각자 무언가를 들고 이동하고 있습니다. 한 남성은 흰색 쟁반에 여러 개의 음식을 담아 들고 있고, 다른 남성은 커다란 은색 냄비를 양손에 들고 있습니다. 화면 오른쪽에는 꽃무늬 원피스를 입은 한 여성이 뒷모습을 보이며 서 있습니다. 주변에는 깔끔한 주방 가구와 스테인리스 냉장고, 그리고 바깥 풍경이 보이는 커다란 창문이 보입니다.",그냥 뭐 이게 일의 연장이라고 생각하시고. 네? 이따 한번 내려가봤어? 아직은. 그런데. 아무래도 그분들하고 얘기를 좀 해봐야 되지 않을까? 서로가 다 조금씩 그러다가. 내 말이 어제는 씨발 다들 너무 흥분을 해서. 그러니까. 아니 근데 아빠는 계획 어쩌고 하더라. 아니다 그냥 내가 내려가 볼게. 잠깐만. 안 그래도 이거 챙긴 거니까 갖고 가. 배고플 거 아니야 아들. 그치. 일단 먹고. 그래 그래. 그렇지 뭐. 그래 다음번에 꼭 와. 응.,"Music, Speech",01:48:31.888,01:48:37.935
shot_832,"흰색 꽃무늬 상의를 입은 기정은 정면을 향해 서 있으며, 맞은편에는 한 남성이 등을 보인 채 조리대 앞에 서 있다. 두 사람이 있는 현대적인 주방 조리대 위에는 여러 종류의 음식과 식기들이 놓여 있다. 기정은 고개를 살짝 돌려 남성을 바라보는 모습이다. 주방 뒤편으로는 장식품이 진열된 수납장과 창밖의 푸른 나무들이 보인다.",. . . . . . . . . . . . . . . . . . . .,"Speech, Music",01:48:37.935,01:49:01.334
shot_833,"이미지 중앙에는 두 여성이 실내에 서 있다.
오른쪽에 있는 충숙은 조리대 앞에 서서 아래를 보고 있으며, 조리대 위에는 냄비, 병, 음식 트레이 등이 놓여 있다.
왼쪽에 있는 한 여성은 등을 보인 채 정교한 도자기와 그릇들이 진열된 장식장을 향해 서 있다.
두 여성의 뒤편에는 조명이 켜진 진열장에 다양한 형태의 접시와 찻잔 세트가 전시되어 있다.",. .,"Speech, Music",01:49:01.334,01:49:05.087
shot_834,"세 명의 여성이 실내에서 각자 음식 접시를 들고 서 있습니다.
오른쪽에 있는 기정은 꽃무늬 원피스를 입고 중앙의 연교를 바라보고 있으며, 연교 또한 기정을 향해 시선을 돌리고 있습니다.
왼쪽에 있는 충숙은 연한색 상하의를 입고 접시를 든 채 정면을 향하고 있습니다.
배경으로는 다양한 그릇이 진열된 유리 장식장과 램프가 놓인 벽면 수납장이 보입니다.",이때 한번 내려가 봤어? 아직은. 근데... 아무래도 그분들하고 얘기를 좀 해봐야 되지 않을까? 서로가 다 좋은 쪽으로 오다가. 내 말이. 어제는 씨발 다들 너무 흥분을 해가지고. 그러니까. 아니 근데 아빠는 뭐 계획 어쩌고 하더라. 아니다. 그냥 내가 내려가 볼게. 잠깐만. 안 그래도 이거 챙긴 거니까 갖고 가. 배고플 거 아니야. 아들. 그치. 일단 먹고. 그래 그래. 그렇지 뭐. 그래. 다음번에 꼭 와. 응. 아유 아유. 제시카 여기 있었네. 이게 너무 맛있네요. 죽이죠. 아니 내가 쌤한테 부탁할 게 하나 있잖아. 뭐 어떤? 이게 뭐라고 그래야 되나. 다송이 트라우마 극복 케이크. 그러니까 이거 반드시 제시카 쌤이 해줘야 돼요. 나의 하이라이트. 네.,"Speech, Music",01:49:05.087,01:49:15.264
shot_835,두 여성이 밝은 실내 공간에서 나란히 서 있다. 왼쪽에 있는 연교는 밝은색 상의와 목걸이를 착용하고 미소를 짓고 있다. 오른쪽에 있는 기정 역시 미소를 지으며 오른손으로 머리 부분을 만지고 있다. 배경에는 실내 식물과 복도로 보이는 공간이 흐릿하게 보인다.,그래그래 그래 다음번에 꼭 와 응? 아유 아유 제시카 여기 있었네 이게 너무 맛있네요 죽이죠 아니 내가 쌤한테 부탁할게 하나 있잖아 뭐 어떤? 이게 뭐라고 그래야되나 다송이 트라우마 극복 케이크 이거 반드시 제시카 쌤이 해줘야 돼요 나의 하이라이트 부드럽게 내 숨 Aujourd탁 조용히stage,"Speech, Animal",01:49:15.264,01:49:28.486
shot_836,"어두운 실내 공간에서 한 사람이 허리를 굽힌 채 몸을 숙이고 있다.
갈색 셔츠와 어두운색 바지를 입은 이 사람은 오른팔을 뻗어 옆에 있는 나무 수납장의 문을 잡고 있다.
뒤편 벽에는 'MERRY CHRISTMAS'라고 쓰인 장식용 깃발과 작은 크리스마스 트리가 보이며, 나무 수납장에는 다양한 내용물이 담긴 유리병들이 가득하다.
화면 왼쪽으로는 나무 계단의 일부와 바닥에 놓인 몇 개의 가방이 어렴풋이 보인다.",아유 아유 제시카 여기 있었네 이게 너무 맛있네요 죽이죠 아니 내가 쌤한테 부탁할 게 하나 있잖아 뭐 어떤? 이게 뭐라고 그래야 되나 다송이 트라우마 극복 케이크 그러니까 이거 반드시 제시카 쌤이 해줘야 돼요 나의 하이라이트 아유 아유,"Music, Thunk",01:49:28.486,01:49:35.868
shot_837,"어둡고 좁은 복도에 한 사람이 서 있는 장면이다. 복도 오른쪽 벽에 부착된 형광등 하나가 희미한 녹색빛을 내며 주변을 비추고 있다. 화면 중앙의 사람은 어두운 옷차림이며, 몸의 대부분이 그림자에 가려 실루엣으로 보인다. 그 사람은 한 손에 밝은 색 물체를 들고 있는 모습이다.",이게 뭐라고 그래야 되나? 다송이 트라우마 극복 케이크? 그러니까 이거 반드시 제시커 선생님이 해줘야 돼요. 나의 하이라이트. 나의 하이라이트.,"Speech, Typewriter",01:49:35.868,01:49:45.920
shot_838,"어두운 공간에서 기우가 정면을 응시하고 있다. 기우의 얼굴 왼쪽 부분에만 빛이 비치고 있으며, 오른손으로 입과 턱을 가리고 있다. 전체적으로 어둡고 그림자가 짙어 차분한 분위기를 연출한다.",. .,"Snort, Breathing",01:49:45.920,01:49:59.350
shot_839,"어두운 공간에서 한 사람이 몸의 일부만 보인 채 서 있습니다. 이 사람은 옅은 색 셔츠와 어두운 색 바지를 입고 있습니다. 한 손으로 크고 거친 질감의 짙은 녹회색 돌을 옆구리에 바싹 붙여 들고 있습니다. 장면은 전반적으로 어둡고, 배경의 오른쪽 벽면에는 희미한 녹색 빛이 감돌고 있습니다.",. .,"Thunk, Door",01:49:59.350,01:50:03.896
shot_840,"전체적으로 어두운 공간 속에서 아래로 향하는 계단이 보인다.
좁은 통로의 벽과 계단은 칙칙한 녹색빛을 띠고 있으며, 계단은 낡아 보인다.
계단 아래쪽으로는 더욱 어두운 공간으로 이어지는 입구가 희미하게 보인다.",. .,"Thunk, Tap",01:50:03.896,01:50:05.564
shot_841,"어두운 공간에서 한 남성이 상반신을 정면으로 향한 채 두 주먹을 쥐고 얼굴 근처로 들어 올리고 있다. 그의 얼굴은 어둠 속에서도 비교적 밝게 드러나 있으며, 입은 살짝 벌어져 있다. 배경은 어두운 녹색빛을 띠는 거친 질감의 벽으로 이루어진 좁은 공간이다. 전반적으로 빛이 적어 침침한 분위기이다.",. . .,"Thunk, Tap",01:50:05.564,01:50:09.151
shot_842,"이미지는 어둡고 좁은 계단을 아래로 내려다보는 시점을 보여줍니다. 전체적으로 녹색빛이 감도는 어두운 조명 아래, 콘크리트 질감의 벽과 계단이 이어져 있습니다. 계단은 아래쪽 어두운 공간으로 연결되는 통로로 향하고 있습니다. 통로 바닥에는 희미하게 식별 가능한 밝은 색의 물체가 놓여 있습니다.",cheating throwing stick,"Snort, Gasp",01:50:09.151,01:50:11.862
shot_843,"어둡고 좁은 공간에서 한 남성이 상체를 앞으로 숙인 채 정면을 바라보고 있다. 그는 입을 살짝 벌린 채 치아를 드러내고 있으며, 얼굴에 빛이 비치고 있다. 남성의 오른손은 손가락을 벌린 채 어두운 녹색 벽에 닿아 있거나 가까이 위치해 있다. 전체적으로 어두운 녹색 톤의 배경 속에서 한 남성이 불안정한 자세를 취하고 있는 모습이다.",,"Inside, small room, Snort",01:50:11.862,01:50:14.823
shot_844,"어둡고 좁은 지하 계단 통로가 보인다. 계단은 아래로 이어져 있으며, 전체적으로 어두운 녹색 빛이 감돈다. 양쪽 벽은 거친 질감의 콘크리트 또는 돌로 되어 있다. 계단 아래쪽에는 더 어두운 공간으로 이어지는 입구가 희미하게 보인다.",,"Inside, small room, Snort",01:50:14.823,01:50:18.243
shot_845,"어둡고 좁은 복도에서 한 사람이 벽 뒤에서 고개를 내밀고 있다.
왼쪽 벽 모퉁이에 가려져 얼굴의 일부와 손가락 몇 개만 보이며 복도 안쪽을 바라보고 있다.
복도 전체는 어둡지만, 오른쪽 위 천장에 달린 전구 하나가 희미하게 빛을 비추고 있다.
벽면은 나무 질감으로 보이며, 길게 뻗은 복도 안쪽은 짙은 어둠 속에 잠겨 있다.",. .,"Vehicle, Silence",01:50:18.243,01:50:32.174
shot_846,이미지는 어둡고 전반적으로 짙은 녹색 빛이 감돌고 있습니다. 화면 오른쪽에는 녹색 벽 또는 문이 세로로 길게 자리하고 있습니다. 이 녹색 면 뒤편의 어두운 공간에서 한 사람의 검은 실루엣이 일부 드러나 있습니다. 한 사람은 어두운 복도와 녹색 벽 사이에 몸을 숨긴 채 고개를 약간 내밀고 있는 듯한 모습입니다.,. 저..저기 오케이?,"Gasp, Breathing",01:50:32.174,01:50:35.969
shot_847,"기우가 어두운 실내에서 정면을 응시하고 있다.
그의 입은 살짝 벌어져 있으며, 얼굴에는 연한 녹색빛이 비치고 있다.
기우는 어두운 색 상의를 입고 있고, 왼쪽 배경에는 거친 질감의 벽면이 보인다.
전체적으로 어두운 분위기이며, 오른쪽 먼 배경에는 희미한 빛이 감지된다.",저기... 괜찮아요?,"Gasp, Snort",01:50:35.969,01:50:45.437
shot_848,전반적으로 어두운 공간에 한 검은 형체가 바닥에 웅크린 채 앉아 있는 듯하다. 녹색 빛이 바닥의 불규칙한 질감과 오른쪽 벽면 일부를 희미하게 비추고 있다. 그 외의 공간은 깊은 어둠 속에 잠겨 있다.,저기 괜찮아요? 저기요.,"Speech, Gasp",01:50:45.437,01:50:49.566
shot_849,"기우가 어두운 배경 앞에서 상반신을 보이며 정면을 향하고 있다. 그는 입을 벌리고 눈을 크게 뜬 채 미간을 살짝 찌푸리고 있다. 어두운 색 셔츠를 입은 기우의 얼굴은 왼쪽에서 비추는 빛으로 인해 부분적으로 밝게 보인다. 배경은 대체로 어둡고 희미한 녹색 톤이며, 오른쪽 상단에 긴 형태의 조명이 흐릿하게 보인다.",. 저기... 괜찮아요? 저기요... . . . . .,"Gasp, Snort",01:50:49.566,01:50:54.112
shot_850,어두운 녹색 조명이 감도는 공간에 두 사람이 있습니다. 화면 오른쪽에 있는 한 사람은 어두운 긴팔 옷을 입고 손에 길고 가는 물체를 쥐고 팔을 뻗고 있습니다. 왼쪽에 있는 다른 한 사람은 바닥에 누워 다리를 구부린 자세로 보입니다. 전체적으로 어둡고 좁은 실내 장면입니다.,저기... 괜찮아요? 저기요... 아저씨! 아저씨!,"Music, Speech",01:50:54.112,01:51:01.036
shot_851,"어둡고 좁은 복도 또는 지하실 같은 공간이 전반적으로 흐릿한 조명 아래 나타난다. 천장에 달린 몇 개의 조명이 복도를 희미하게 비추고 있으며, 벽면은 거칠고 어둡다. 이미지 전면에는 한 사람이 바닥에 누워 있으며, 다리가 구부러진 채 상체가 보인다. 그 뒤쪽으로 어두운 옷을 입은 한 남성이 복도 안쪽으로 걸어가고 있는 모습이다.",저기요,"Speech, Music",01:51:01.036,01:51:06.875
shot_852,"매우 어두운 실내 공간에서 두 사람이 포착되었다. 화면 왼쪽에 서 있는 한 사람은 어두운 실루엣으로 나타나며, 다른 한 사람은 화면 오른쪽에 바닥에 웅크리고 있는 듯하다. 벽면은 녹색빛이 도는 낡은 질감을 보여주고, 왼쪽에는 침대의 일부와 물건들이 놓인 선반이 희미하게 보인다.",저기요. 아저씨 아저씨.,"Animal, Thunk",01:51:06.875,01:51:08.919
shot_853,전반적으로 어둡고 좁은 실내 공간에서 희미한 조명만이 빛나고 있다. 중앙에는 머리를 숙이고 한쪽 팔을 옆으로 뻗은 채 움직이는 듯한 한 인물이 흐릿하게 보인다. 벽에 걸린 몇 개의 전등이 노란빛과 녹색빛이 섞인 희미한 빛으로 공간을 부분적으로 밝히고 있다. 주변 배경으로는 낡고 정돈되지 않은 듯한 벽과 사물들이 어렴풋이 드러나 있다.,아 아씨 아씨 아 아 아 아 아,"Animal, Music",01:51:08.919,01:51:10.337
shot_854,"이미지는 어둡고 좁은 공간을 보여주며, 전반적으로 녹색빛이 감도는 분위기이다. 중앙에는 어두운 복장을 한 한 사람이 뒷모습을 보이며 서 있다. 그 사람의 상단 부분에서 오른쪽 벽을 향해 얇고 밝은 선이 길게 뻗어 있다. 오른쪽 벽 상단에는 검고 붉은색의 길쭉한 물체가 부착되어 있다.",,"Speech, Music",01:51:10.337,01:51:12.464
shot_855,"어둡고 좁은 콘크리트 계단 통로가 아래로 깊이 이어져 있다. 천장에 달린 형광등 하나에서 희미하고 푸른빛이 도는 조명이 비치며, 통로의 벽과 계단 일부를 비춘다. 통로 중앙에는 어두운 옷을 입은 한 사람이 웅크린 자세로 계단을 내려가고 있다. 인물의 상체는 그림자에 가려져 자세한 모습은 보이지 않으며, 전반적으로 어둡고 음침한 분위기이다.",,"Music, Speech",01:51:12.464,01:51:17.219
shot_856,"어둡고 좁은 복도를 향해 한 남성이 뒷모습을 보이며 걸어가고 있다.
남성의 몸은 희미한 조명 아래 전체적으로 검은 실루엣을 이루고 있다.
복도 천장에는 몇 개의 형광등이 켜져 있으며, 그 빛이 앞으로 길게 뻗어 있다.
복도의 벽면은 어둡고 녹색조를 띠고 있다.",,"Music, Animal",01:51:17.219,01:51:20.972
shot_857,"어둡고 초록빛이 감도는 콘크리트 계단이 아래에서 위로 이어져 있습니다.
화면 중앙에는 가늘고 밝은 색의 밧줄이 위에서 아래로 길게 늘어져 있습니다.
주변 벽면은 거칠고 어두운 색감이며, 전체적으로 희미한 빛에 의해 비춰지고 있습니다.
전반적으로 흐릿한 질감과 흔들리는 듯한 느낌을 줍니다.",,"Animal, Music",01:51:20.972,01:51:22.432
shot_858,"어두운 실내에서 한 사람이 몸을 움직이고 있어 상체가 흐릿하게 보인다.
그는 밝은 갈색 계열의 상의와 어두운색 하의를 착용하고 있다.
화면 왼쪽 뒤편에는 다양한 물품이 쌓인 선반과 박스들이 보이며, 벽은 어두운 콘크리트 재질로 이루어져 있다.
오른쪽에는 빨간색, 초록색 내용물이 담긴 유리병들이 놓인 나무 선반장이 보인다.",,"Music, Thump, thud",01:51:22.432,01:51:24.559
