shot_id,stt_text,characters,location,actions,visual_details,mood,narrative,keywords,detailed_caption,start_time,end_time
shot_022,"잡힌다! 진짜? 잡혔어? 어! 잡히지? 이거! 커피나라 2G! 이 근처에 카페 새로 생긴 건가? 뭐야, 왜 나 안 잡히지? 일로 바싹 올라와봐! 얘들아! 되는 거야? 어, 돼! 자, 그러면은 카톡 한번 확인해봐! 피자시대! 연락 준다 그랬거든! 어, 잠깐만 어, 여깄네! 피자시대! 와우! 아, 이것 좀 한번 보세요, 너! 우리도 이 속도로 하면 오늘 중에 이거 확인할 수 있을 것 같은데? 오늘 돈 다 받는 거죠? 서서 하는구나! 아우, 얘는 달인이고, 뭔 돈!",한 남성 | 한 사람,"실내, 나무 바닥",피자 박스를 펼치고 있음 종이 조각들을 바닥에 놓음,"카메라가 아래를 향해 나무 바닥에 앉아 있는 두 사람의 맨손과 맨발을 담고 있다. 화면 중앙에는 육각형 모양의 피자 박스가 놓여 있으며, 노란색과 녹색 테두리로 디자인되어 있고 'PIZZA GENERATION ITALY'라는 문구와 피자 이미지가 인쇄되어 있다. 한 남성의 맨손이 피자 박스를 조심스럽게 펼치고 있다. 그 옆에는 또 다른 사람의 맨발이 보인다. 바닥에는 피자 박스에서 잘라낸 것으로 보이는 여러 개의 흰색 종이 조각들이 흩어져 있으며, 일부는 삼각형 또는 직사각형 형태로 잘려 있다.",일상적,"두 사람이 맨발로 나무 바닥에 앉아 피자 박스를 펼치고 있다. 이들은 피자 박스를 재활용하거나 다른 용도로 사용하기 위해 해체하는 것으로 보이며, 주변에 놓인 종이 조각들은 이전에 박스에서 잘라낸 것으로 추정된다.",피자 박스 | 재활용 | 종이 공예 | 맨손 | 맨발 | 나무 바닥,"나무 바닥에 앉아 있는 두 사람의 맨손과 맨발이 클로즈업되어 보인다. 한 남성의 맨손이 노란색과 녹색의 육각형 피자 박스를 펼쳐 상단을 들어 올리고 있다. 피자 박스에는 'PIZZA GENERATION ITALY'라는 문구와 먹음직스러운 피자 이미지가 인쇄되어 있다. 피자 박스 옆 바닥에는 피자 박스를 잘라서 만든 것으로 보이는 여러 개의 흰색 종이 조각들이 흩어져 있으며, 일부는 삼각형 모양을 띠고 있다. 다른 한 사람의 맨발도 바닥에 놓여 있다. 조용한 분위기 속에서 피자 박스를 해체하는 일상적인 모습이 연출된다.",0:03:08,0:03:11
shot_023,어 잠깐만 어 여기있네 피자시대 아 이것 좀 한번 보세요 우리도 이 속도로 하면 오늘 중에 이거 파견할 수 있을 것 같은데 오늘 돈 다 받는거죠 서서 하는구나 아우 얘는 달인이구만 뭐야 소떡해? 어,최우식 (기우) | 송강호 (기택) | 장혜진 (충숙) | 박소담 (기정),어둡고 좁은 반지하 복도와 거실 겸 주방,한 남성이 휴대폰을 보며 복도를 걷다가 쭈그려 앉는다 온 가족이 휴대폰 화면을 응시한다,"어둡고 낡은 복도에 형광등이 켜져 있고, 액자가 걸려있다. 복도 끝에서 거실 겸 주방 공간이 보이며, 그곳에서 네 명의 가족이 바닥에 쭈그려 앉아 휴대폰을 보고 있다. 주변에는 피자 박스가 쌓여있다. 전체적으로 녹색빛이 도는 어두운 조명이다.","집중적, 궁핍함, 현실적",반지하에 사는 기택 가족이 좁고 어두운 집 안에서 휴대폰 화면에 집중하고 있다. 아마도 인터넷 신호가 잘 잡히는 곳을 찾아 몰두하는 모습으로 보인다.,반지하 | 가족 | 휴대폰 | 인터넷 | 생활고 | 집중 | 기우 | 기택 | 충숙 | 기정,"어둡고 낡은 반지하 복도에서 최우식(기우)이 휴대폰을 들여다보며 걷는다. 이내 그는 쭈그려 앉고, 송강호(기택), 장혜진(충숙), 박소담(기정)을 포함한 가족 모두가 그의 휴대폰 화면에 시선을 고정한다. 가족들은 좁고 어두운 거실 겸 주방 공간 바닥에 앉아있으며, 주변에는 피자 박스가 높이 쌓여있다. 조용한 분위기 속에서 가족 모두가 한 곳을 응시하는 모습은 인터넷 연결 등 무언가에 집중하고 있음을 암시하며, 궁핍한 현실을 보여주는 듯하다.",0:03:11,0:03:19
shot_024,,한 여성 | 한 사람,나무 탁자 위,한 여성이 스마트폰 화면 속에서 물건을 들고 웃다가 떨어뜨리며 표정이 변합니다. 한 사람의 손이 스마트폰 근처에 있습니다.,"나무 탁자 위에 스마트폰 한 대가 놓여 있고, 화면에는 분홍색 상의를 입은 한 여성이 서 있는 영상이 재생되고 있습니다. 스마트폰 주변에는 뾰족한 날개 또는 칼날 모양의 종이 조각들이 여러 개 흩어져 있습니다. 화면 속 여성은 처음에 미소를 지으며 무언가를 들고 있다가 그것을 들어 올리고 떨어뜨린 후 당황한 표정을 짓습니다. 화면의 오른쪽 하단에는 한 사람의 손이 부분적으로 보입니다.","의문스러운, 긴장감 있는","나무 탁자 위에 놓인 스마트폰 화면 속에서 한 여성이 무언가를 들고 있다가 떨어뜨리며 표정이 급변하는 영상이 재생됩니다. 스마트폰 주변에는 날카로운 형태의 종이 조각들이 흩어져 있어, 영상 속 상황과 함께 의문스럽고 긴장감 있는 분위기를 자아냅니다.",스마트폰 | 비디오 | 여성 | 종이 조각 | 나무 탁자 | 손 | 표정 변화,"나무 탁자 위에 스마트폰 한 대가 놓여 있고, 화면에는 분홍색 상의를 입은 한 여성이 서 있는 영상이 재생되고 있습니다. 스마트폰 주변에는 뾰족한 날개 또는 칼날 모양의 종이 조각들이 여러 개 흩어져 있습니다. 화면 속 여성은 처음에 미소를 지으며 무언가를 들고 있다가 그것을 들어 올리고 떨어뜨린 후 당황한 표정을 짓습니다. 화면의 오른쪽 하단에는 한 사람의 손이 부분적으로 보이며, 미세한 배경 소음이 들립니다. 이 장면은 의문스럽고 긴장감 있는 분위기를 연출합니다.",0:03:19,0:03:23
shot_025,"와, 이것 좀 한번 보세요. 우리도 이 속도로 하면 오늘 중에 이거 타겟 할 수 있을 것 같은데. 오늘 돈 다 받는 거죠? 서서 하는구나. 얘는 달인이구만. 뭐야? 소독해? 요즘도 저런 걸 하네. 그러게요. 성문 닫아. 놔둬봐. 공짜로 집안에 소독도 하고.",최우식 (기우) | 송강호 (기택) | 장혜진 (충숙) | 박소담 (기정),"어둡고 다소 어수선한 실내 공간, 여러 개의 피자 상자가 쌓여 있는 것으로 보아 반지하 주택의 거실로 추정된다.",네 명의 인물 모두 위를 올려다보며 무언가를 응시하고 있다. 최우식 (기우)은 웅크린 자세로 시선을 위로 향하고 있다. 송강호 (기택)는 앉아서 정면을 응시하며 다소 심각한 표정이다. 장혜진 (충숙)은 송강호 뒤에 서서 위를 올려다보며 미세하게 몸을 움직인다. 박소담 (기정)은 앉아서 집중하며 위를 응시하고 있다.,"장면은 전반적으로 어둡고 차분한 조명 아래에 있으며, 배경에는 사용되었거나 보관 중인 것으로 보이는 피자 상자들이 여러 겹 쌓여있다. 인물들은 모두 편안한 복장이며, 일제히 천장 또는 위층을 향해 시선을 고정하고 있다.","긴장되고 주의 깊으며, 무언가를 은밀히 관찰하거나 경청하는 듯한 진지한 분위기이다.","어둡고 비좁은 공간에 모인 가족 네 명이 일제히 위를 향해 시선을 집중하고 있다. 이들은 위층에서 벌어지는 상황이나 소리에 촉각을 곤두세우고 있는 듯하며, 긴장감과 은밀함이 느껴지는 순간이다. 마치 숨어 있거나 무언가를 숨기려 하는 듯한 모습이다.",가족 | 반지하 | 관찰 | 긴장 | 피자박스 | 위층 | 응시 | 은밀함,"어둡고 어수선한 반지하 주택의 거실로 보이는 공간에서 가족 네 명(최우식 (기우), 송강호 (기택), 장혜진 (충숙), 박소담 (기정))이 일제히 위를 올려다보고 있다. 최우식 (기우)은 웅크린 자세로, 송강호 (기택)는 앉아서 정면을, 박소담 (기정)도 앉아서 위를 응시하고 있으며, 장혜진 (충숙)은 송강호 뒤에 서서 위를 바라보고 있다. 배경에는 여러 개의 피자 상자가 쌓여있으며, 인물들의 표정은 긴장되고 집중한 듯한 모습이다. 영상에서는 어떠한 대화나 소리도 들리지 않아 조용하고 은밀한 분위기를 더하며, 이들이 위층에서 벌어지는 상황을 주의 깊게 관찰하거나 경청하고 있음을 시사한다.",0:03:23,0:03:28
shot_026,오늘 돈 받는 거죠? 있어서 하는구나. 얘는 달인이고만. 뭐야? 소독해? 요즘도 저런 걸 하네. 그러게요. 창문 닫아. 나도 봐. 공짜로 집안에 소독도 하고 곱등도 없애고. 그래 그래. 요새 곱등이 너무 많아.,한 남성,오래된 골목길이 보이는 창문 안쪽,창문 안쪽에 빨래가 걸려있다. 한 남성이 골목길을 걸어가고 있다. 골목길은 연기로 뿌옇게 흐려져 있다.,"어둡고 오래된 창문 너머로 햇살이 비치는 좁은 골목길이 보인다. 창문 왼쪽에는 양말 같은 빨래가 널려 있고, 여러 칸으로 나뉜 창문 프레임이 시야를 가로지른다. 골목길에는 낡은 건물들이 밀집해 있으며, 전선들이 복잡하게 얽혀있다. 멀리서 한 남성이 흰색 통을 들고 연기 속으로 걸어가는 모습이 보인다. 골목길 바닥에는 빨간색 오토바이가 주차되어 있고, 한국어 간판들이 보인다.","일상적, 평범함, 낡고 복잡한 도시의 분위기","어둡고 낡은 창문을 통해 바라본 외부 풍경이다. 햇살이 비치는 골목길은 연기로 뿌옇게 흐려져 있으며, 한 남성이 흰색 통을 들고 연기 속으로 걸어 들어가는 모습이 보인다. 창문 안쪽에는 빨래가 널려 있어, 집 안의 일상적인 모습과 바깥의 분주하거나 특이한 풍경이 대비를 이룬다.",창문 | 골목 | 빨래 | 연기 | 도시 | 일상 | 남성 | 오토바이 | 한국,"어둡고 오래된 창문 안쪽으로 햇살이 들어오며 빨래가 걸려 있다. 창밖의 좁은 골목길은 연기로 뿌옇게 흐려져 있으며, 낡은 건물들 사이로 복잡한 전선들이 얽혀있다. 멀리서 한 남성이 흰색 통을 들고 연기 속으로 걸어가고 있으며, 길가에는 빨간 오토바이가 주차되어 있고 한국어 간판들이 보인다. 전체적으로 낡고 복잡하지만 평범한 도시의 일상적인 풍경을 보여준다. 음성은 들리지 않는다.",0:03:28,0:03:31
shot_027,"뭐야. 소독해? 어, 요즘도 저런 걸 하네. 그러게요. 창문 닫아. 나도 봐. 공짜로 집안에 소독도 하고, 곱등도 없애고. 그래 그래. 요새 곱등이 너무 많아. 으흐! 어우 냄새! 으으! 아우! 아우! 내가 아까 닫으라 그랬지! 닫을까요? 으음! 으음! 아, 아이씨. 으으! 으으! 아우! 으으! 으으! 으으! 으으!",최우식 (기우) | 송강호 (기택) | 박소담 (기정) | 한 여성,생활감이 묻어나는 실내 공간 (지하방 또는 반지하 추정),최우식 (기우)이 고개를 들어올려 위쪽을 바라본 후 몸을 숙여 화면 아래로 사라짐 송강호 (기택)가 정면을 응시함 박소담 (기정)이 오른편을 바라봄 한 여성이 서 있음,"영화의 한 장면으로, 네 명의 인물이 실내 공간에 모여 있다. 화면 왼쪽에는 최우식(기우)과 송강호(기택)가 위치하며, 오른쪽에는 박소담(기정)과 상반신이 일부 보이는 한 여성이 서 있다. 최우식(기우)은 회색 상의와 남색 하의를 입고 고개를 들어 위를 보다가, 이내 몸을 숙여 화면 아래로 사라진다. 송강호(기택)는 갈색 폴로 셔츠를 입고 정면을 응시하고 있다. 박소담(기정)은 남색 긴팔 티셔츠를 입고 오른편을 바라본다. 한 여성은 연두색 민소매 상의와 무늬가 있는 하의를 입고 서 있다. 인물들 뒤편으로는 여러 개의 상자가 쌓여 있어 다소 비좁고 생활감이 느껴지는 공간임을 암시한다.","궁핍함, 일상적, 미묘한 긴장감","한 가족 구성원들이 자신들의 거주 공간에 모여 있으며, 한 명이 특정 행동을 하며 '퉁' 소리가 발생한다. 이는 무언가를 정리하거나 작업하는 상황으로 보이며, 가족들의 표정은 다소 무덤덤하거나 집중하는 모습이다.",기우 | 기택 | 기정 | 가족 | 지하방 | 실내 | 생활 | 정리 | 소리 | 움직임,"영화의 한 장면으로, 네 명의 인물이 실내 공간에 모여 있다. 화면 왼쪽에는 최우식(기우)과 송강호(기택)가 위치하며, 오른쪽에는 박소담(기정)과 상반신이 일부 보이는 한 여성이 서 있다. 최우식(기우)은 고개를 들어올려 위쪽을 바라본 후 이내 몸을 숙여 화면 아래로 사라지며, 그와 동시에 무언가 떨어지는 듯한 '퉁' 소리가 들린다. 송강호(기택)는 갈색 폴로 셔츠를 입고 정면을 응시하고 있으며, 박소담(기정)은 남색 긴팔 티셔츠를 입고 오른편을 바라보고 있다. 인물들 뒤편으로는 여러 개의 상자가 쌓여 있어 다소 비좁고 생활감이 묻어나는 공간임을 암시하며, 전반적으로 궁핍하면서도 일상적인 분위기가 느껴진다.",0:03:31,0:03:34
shot_028,요즘도 저런 걸 하네? 그러게요 창문 닫아 나도 봐 공짜로 집안에 소독도 하고 곱등도 없애고 그래 그래 요새 곱등이 너무 많아 내가 아까 닫으라고 그랬지? 닫을까요? 구체적으로 뭐가 문제예요? 아니 예를 들면 여기 한번 봐요 라인이 아주 드럽게 접혔죠? 이거 왜 접혀있는 건데?,한 사람,건물 내부의 창문 앞,한 사람이 창문 밖을 지나간다.,"어두운 방 안에서 창밖을 내다보는 장면이다. 창문은 여러 개의 직사각형 유리 조각으로 나뉘어 있으며, 창살이 어둡다. 창틀에는 빨래 건조대가 걸려 있고, 몇 개의 양말 같은 의류가 걸려 있다. 창밖은 뿌옇게 흐려 안개나 연기가 자욱한 듯한 모습이다. 잠시 한 사람이 창밖을 지나가는 모습이 보였다 사라진다. 멀리 건물 윤곽과 전봇대가 희미하게 보인다. 전체적으로 어둡고 칙칙한 색감이다.","흐릿하고 차분하며, 다소 우울하거나 고독한 분위기","방 안에서 창밖의 흐릿한 풍경을 관찰하는 장면으로, 뿌옇게 가려진 도시의 일상과 그 사이를 지나가는 한 사람의 모습을 담아낸다.",창문 | 빨래 | 도시 | 안개 | 연기 | 흐릿한 풍경 | 일상 | 관찰,"어두운 방 안에서 창밖을 내다보는 장면으로 시작된다. 창문은 여러 개의 직사각형 유리 조각으로 나뉘어 있으며, 창틀에는 빨래 건조대가 걸려 있고 몇 개의 양말 같은 의류가 걸려 있다. 창밖은 뿌옇게 흐려 안개나 연기가 자욱한 듯한 모습이며, 잠시 한 사람이 창밖을 지나가는 모습이 보였다 사라진다. 멀리 건물 윤곽과 전봇대가 희미하게 보이는 가운데, 전체적으로 어둡고 칙칙한 색감으로 흐릿하고 차분하며 다소 우울하거나 고독한 분위기를 연출한다. 특징적인 대사나 음향은 들리지 않으며, 방 안에서 창밖의 흐릿한 도시 풍경과 그 사이를 지나가는 한 사람의 모습을 관찰하는 듯한 장면이다.",0:03:34,0:03:39
shot_029,"창문 닫아. 나도 봐. 공짜로 집안에 소독도 하고, 곱등도 없애고. 그래, 그래. 요새 곱등이 너무 많아. 어우, 냄새. 내가 아까 닫으라고 그랬지? 닫을까요? 닫을까요? 구체적으로 뭐가 문제예요? 아니, 예를 들면 여기 한번 봐요. 라인이 아주 더럽게 접혔죠? 이거 왜 접혀 있는 건데? 이거 왜 튀어나와요? 그럼 접다 만 거잖아요, 지금.",송강호(기택) | 한 남성 | 한 여성,반지하 주택의 좁은 방,피자 박스 접기 살충제 안개에 노출되어 기침하기 대화 시도 작은 화면을 통해 다른 장소 보기,"전체적으로 녹색을 띠는 두꺼운 살충제 안개가 방을 가득 채우고 있다. 방바닥에는 피자 박스와 펼쳐진 박스 조각들이 어지럽게 널려 있으며, 그 사이로 세 사람이 쪼그려 앉아 피자 박스를 접고 있다. 안개 때문에 시야가 매우 흐릿하며, 인물들의 얼굴은 희미하게 보인다. 한 남성과 한 여성은 안개 속에서 고통스럽게 콜록거리고 있으며, 송강호(기택)는 흐린 시야 속에서 옆을 바라보며 무언가에 집중하는 듯한 표정을 짓는다. 잠시 작은 화면이 등장하여 밝게 조명된 창고 같은 공간에 여러 개의 박스가 쌓여 있고 한 사람이 서 있는 모습이 비친다. 다시 안개 낀 방으로 돌아와 송강호(기택)의 얼굴이 클로즈업되지만 여전히 안개에 가려 흐릿하다.","답답함, 혼란스러움, 고통스러움, 불쾌함, 암울함",두꺼운 살충제 안개로 가득 찬 반지하 방에서 가족이 쪼그려 앉아 피자 박스를 접는 고된 노동을 하고 있다. 외부에서 유입된 살충제 때문에 연신 기침하며 고통스러워하는 모습에서 이들의 힘든 현실이 부각된다. 잠시 등장하는 다른 공간의 이미지는 이들의 현재 상황과 대비되거나 미래를 암시하는 듯한 불확실한 분위기를 더한다.,반지하 | 피자 박스 | 살충제 | 안개 | 기침 | 가족 | 노동 | 고통 | 송강호,"녹색을 띠는 두꺼운 살충제 안개가 가득 찬 반지하 방에서 송강호(기택), 한 남성, 한 여성이 쪼그려 앉아 피자 박스를 접고 있다. 안개로 인해 시야가 매우 흐릿하며, 인물들은 콜록거리고 기침하며 고통스러워한다. 한 남성은 손으로 코와 입을 막고 있으며, 송강호(기택)는 안개 속에서 흐릿하게 얼굴이 드러난 채 옆을 응시한다. 잠시 동안 다른 장소, 즉 박스가 쌓인 밝은 창고 같은 공간에 한 사람이 서 있는 모습이 작은 화면을 통해 비친다. 이들의 고통스러운 기침 소리와 살충제 분사음이 들리며, 답답하고 암울한 분위기가 이어진다.",0:03:39,0:04:01
shot_030,곱등도 없애고 그래 그래 요새 곱등이 너무 많아 내가 아까 닫으라고 그랬지? 닫을까요? 구체적으로 뭐가 문제예요? 아니 예를 들면 여기 한번 봐요 라인이 아주 더럽게 접혔죠? 이거 왜 접혀있는 건데? 왜 튀어나와요? 접다 만 거잖아요 지금 아까 정체 다 보니까,장혜진 (충숙) | 송강호 (기택) | 한 여성 (뒷모습),좁고 어두운 복도,장혜진 (충숙)이 피자 상자를 들고 있다 장혜진 (충숙)이 눈을 감고 있다 송강호 (기택)가 복도 안쪽으로 걸어가고 있다 한 여성이 장혜진 (충숙)을 마주보고 서 있다,"어둡고 좁은 복도에서 충숙(장혜진)이 정면을 바라보며 피자 상자를 들고 서 있다. 그녀는 눈을 감고 있으며, 표정은 다소 지쳐 보인다. 그녀의 왼쪽 어깨 뒤로 검은 야구 모자를 쓴 한 여성의 뒷모습이 보인다. 배경에는 어두운 복도와 문들이 늘어서 있고, 복도 안쪽으로 기택(송강호)이 걸어가고 있다. 전반적으로 조명이 어둡고 복잡한 분위기다. 충숙이 들고 있는 피자 상자에는 'DIY PIZZA'라고 쓰여 있다.","지침, 침울함, 현실적인 어려움","어둡고 좁은 복도에서 충숙(장혜진)이 피자 상자를 든 채 눈을 감고 지친 표정을 짓고 있다. 그녀의 가족 구성원으로 보이는 기택(송강호)은 복도 안쪽으로 걸어가고 있으며, 이들의 주변 환경은 전반적으로 고단한 삶의 단면을 보여준다.",장혜진 | 충숙 | 송강호 | 기택 | 복도 | 피자 | 지친 | 어두운 | 가난 | 가족,"어둡고 좁은 복도에서 충숙(장혜진)이 피자 상자를 들고 정면을 바라보고 있다. 그녀는 눈을 감고 있으며 다소 지치고 침울한 표정을 짓고 있다. 충숙의 왼쪽 어깨 뒤로 검은 야구 모자를 쓴 한 여성의 뒷모습이 보이며, 그녀를 마주보고 서 있는 듯하다. 복도 안쪽으로는 기택(송강호)이 걸어가고 있다. 주변 환경은 조명이 어둡고 생활용품들이 어지럽게 놓여 있어 현실적인 어려움이 느껴지는 분위기다. 장면 내 특정한 대화나 음향 효과는 들리지 않는다.",0:04:01,0:04:11
shot_031,"아, 내가 먼저 닫으라고 그랬지? 닫을까요? 아, 진짜. 구체적으로 뭐가 문제예요? 아니, 예를 들면 여기 한번 봐요. 라인이 아주 더럽게 접혔죠? 이거 왜, 이거 왜 접혀 있는 건데? 왜 튀어나와요? 접다 만 거잖아요, 지금. 아까 정체 다 보니까 박스 4개 한 개꼴로 이런 상태야.",,물건들이 쌓여있는 비좁은 실내 공간,한 젊은 여성이 작은 상자를 들고 다른 사람과 대화한다 상자가 제대로 접히지 않은 것에 대해 질문한다,"어두운 파란색 야구 모자와 주황색 폴로 셔츠를 입은 한 젊은 여성이 작은 종이 상자를 들고 화면 오른쪽의 한 사람과 마주 보고 서 있다. 여성은 정면을 바라보며 말하고 있으며, 상대방은 뒷모습만 보인다. 배경에는 다양한 크기의 골판지 상자와 엮은 바구니, 그리고 여러 물건들이 어수선하게 쌓여 있으며, 왼쪽 뒤편에 창문이 희미하게 보인다.","일상적, 질문하는",한 젊은 여성이 제대로 접히지 않은 상자를 들고 상대방에게 그 이유를 묻는다. 그녀는 상자가 미완성 상태임을 지적하며 대화하는 모습이다.,젊은 여성 | 모자 | 주황색 셔츠 | 상자 | 대화 | 실내 | 지저분한 공간 | 창문 | 질문 | 미완성,"어두운 파란색 야구 모자와 주황색 폴로 셔츠를 입은 한 젊은 여성이 작은 종이 상자를 들고 화면 오른쪽에 등 돌리고 서 있는 한 사람과 대화하고 있다. 그녀는 상자의 튀어나온 부분을 가리키며 ""이거 왜 튀어나와요? 그럼 접다 만 거잖아요.""라고 말하며 상자가 제대로 접히지 않은 이유를 묻는 듯하다. 배경은 골판지 상자와 엮은 바구니 등 다양한 물건들이 어수선하게 쌓여 있는 비좁은 실내 공간이며, 왼쪽 뒤편의 창문으로 희미한 빛이 들어오고 있다. 전체적으로 일상적인 대화가 오가는 질문하는 듯한 분위기의 장면이다.",0:04:11,0:04:15
shot_032,"아니 예를 들면 여기 한번 봐요. 라인이 아주 더럽게 접혔죠? 이거 왜 접혀 있는 건데? 이거 왜 튀어나와요? 그럼 접다 만 거잖아요, 지금. 아까 정체 다 보니까 박스 4개 한 개꼴로 이런 상태야. 넷 중 하나는 불량인 거지. 넷 중 하나는 불량인 거지.",장혜진 | 송강호 | 한 여성,집 안 복도,장혜진이 피자 박스를 들고 서 있다 한 여성이 장혜진을 마주 보고 있다 송강호가 복도 뒤편에 서 있다,"좁은 복도에서 한 여성이 장혜진을 마주 보며 서 있다. 장혜진은 피자 박스를 들고 카메라를 응시하고 있으며, 그녀의 표정은 다소 무표정하거나 지쳐 보인다. 복도 뒤편에는 송강호가 서 있고, 그 외에도 몇몇 흐릿한 인물들이 보인다. 복도 벽에는 생활용품과 옷가지들이 어지럽게 놓여 있어 비좁고 혼잡한 분위기를 자아낸다.","일상적인, 다소 무거운, 혼잡한","비좁고 어수선한 복도에서 여러 인물이 한 공간에 머물고 있는 순간이다. 장혜진은 피자 박스를 들고 다른 여성과 마주 서 있으며, 그 뒤로는 송강호를 포함한 다른 인물들이 이 광경을 지켜보고 있다.",복도 | 피자 | 장혜진 | 송강호 | 일상 | 주택 | 혼잡,"좁고 어지러운 복도에서 한 여성이 장혜진을 마주 보며 서 있다. 장혜진은 피자 박스를 들고 카메라를 응시하고 있으며, 그녀의 표정은 다소 무표정하거나 지쳐 보인다. 복도 뒤편에는 송강호가 서 있고, 그 외에도 몇몇 흐릿한 인물들이 보인다. 복도 벽에는 생활용품과 옷가지들이 어지럽게 놓여 있어 비좁고 혼잡한 분위기를 자아낸다. 인물들의 움직임으로 인한 웅성거리는 듯한 주변 소음과 함께 복도 안에서 나는 듯한 생활 소음이 들린다. 이 장면은 비좁고 어수선한 복도에서 여러 인물이 한 공간에 머물고 있는 일상적이면서도 다소 무거운 순간을 포착하고 있다. 장혜진은 피자 박스를 들고 다른 여성과 마주 서 있으며, 그 뒤로는 송강호를 포함한 다른 인물들이 이 광경을 지켜보고 있다.",0:04:15,0:04:18
